1.69174	0.888776	0.577191	0.00234615	0.00240056	0.785224	
1.69174	0.888776	0.577191	0.00234621	0.00240056	0.785224	
1.69174	0.888776	0.577191	0.00234632	0.00240056	0.785224	
1.69174	0.888776	0.577191	0.00234647	0.00240056	0.785224	
1.69174	0.888776	0.577191	0.00234665	0.00240056	0.785224	
1.69174	0.888777	0.577191	0.00234688	0.00240056	0.785224	
1.69174	0.888777	0.577191	0.00234716	0.00240056	0.785224	
1.69174	0.888777	0.57719	0.00234747	0.00240056	0.785224	
1.69174	0.888777	0.57719	0.00234783	0.00240056	0.785224	
1.69174	0.888777	0.57719	0.00234822	0.00240056	0.785224	
1.69174	0.888778	0.57719	0.00234866	0.00240056	0.785224	
1.69174	0.888778	0.577189	0.00234914	0.00240056	0.785224	
1.69174	0.888778	0.577189	0.00234966	0.00240056	0.785224	
1.69174	0.888779	0.577189	0.00235023	0.00240056	0.785224	
1.69174	0.888779	0.577188	0.00235083	0.00240056	0.785224	
1.69174	0.888779	0.577188	0.00235148	0.00240056	0.785224	
1.69174	0.88878	0.577188	0.00235217	0.00240056	0.785224	
1.69174	0.88878	0.577187	0.0023529	0.00240056	0.785224	
1.69174	0.888781	0.577187	0.00235367	0.00240056	0.785224	
1.69174	0.888781	0.577186	0.00235449	0.00240056	0.785224	
1.69174	0.888781	0.577186	0.00235534	0.00240056	0.785224	
1.69174	0.888782	0.577185	0.00235624	0.00240056	0.785224	
1.69173	0.888783	0.577185	0.00235718	0.00240056	0.785224	
1.69173	0.888783	0.577184	0.00235816	0.00240056	0.785224	
1.69173	0.888784	0.577184	0.00235918	0.00240056	0.785224	
1.69173	0.888784	0.577183	0.00236024	0.00240056	0.785224	
1.69173	0.888785	0.577182	0.00236134	0.00240056	0.785224	
1.69173	0.888786	0.577182	0.00236249	0.00240056	0.785224	
1.69173	0.888786	0.577181	0.00236368	0.00240056	0.785224	
1.69173	0.888787	0.57718	0.0023649	0.00240056	0.785224	
1.69173	0.888788	0.57718	0.00236617	0.00240056	0.785224	
1.69173	0.888788	0.577179	0.00236749	0.00240056	0.785224	
1.69173	0.888789	0.577178	0.00236884	0.00240056	0.785224	
1.69173	0.88879	0.577177	0.00237023	0.00240056	0.785224	
1.69173	0.888791	0.577177	0.00237167	0.00240056	0.785224	
1.69173	0.888792	0.577176	0.00237314	0.00240056	0.785224	
1.69172	0.888793	0.577175	0.00237466	0.00240056	0.785224	
1.69172	0.888793	0.577174	0.00237622	0.00240056	0.785224	
1.69172	0.888794	0.577173	0.00237782	0.00240056	0.785224	
1.69172	0.888795	0.577172	0.00237946	0.00240056	0.785224	
1.69172	0.888796	0.577171	0.00238115	0.00240056	0.785224	
1.69172	0.888797	0.57717	0.00238287	0.00240056	0.785224	
1.69172	0.888798	0.577169	0.00238463	0.00240056	0.785224	
1.69172	0.888799	0.577168	0.00238644	0.00240056	0.785224	
1.69172	0.8888	0.577167	0.00238829	0.00240056	0.785224	
1.69172	0.888801	0.577166	0.00239018	0.00240056	0.785224	
1.69171	0.888803	0.577165	0.00239211	0.00240056	0.785224	
1.69171	0.888804	0.577164	0.00239408	0.00240056	0.785224	
1.69171	0.888805	0.577163	0.00239609	0.00240056	0.785224	
1.69171	0.888806	0.577161	0.00239814	0.00240056	0.785224	
1.69171	0.888807	0.57716	0.00240024	0.00240056	0.785224	
1.69171	0.888808	0.577159	0.00240237	0.00240056	0.785224	
1.69171	0.88881	0.577158	0.00240455	0.00240056	0.785224	
1.69171	0.888811	0.577156	0.00240676	0.00240056	0.785224	
1.69171	0.888812	0.577155	0.00240902	0.00240056	0.785224	
1.6917	0.888814	0.577154	0.00241132	0.00240056	0.785224	
1.6917	0.888815	0.577152	0.00241366	0.00240056	0.785224	
1.6917	0.888816	0.577151	0.00241604	0.00240056	0.785224	
1.6917	0.888818	0.57715	0.00241846	0.00240056	0.785224	
1.6917	0.888819	0.577148	0.00242093	0.00240056	0.785224	
1.6917	0.88882	0.577147	0.00242343	0.00240056	0.785224	
1.6917	0.888822	0.577145	0.00242597	0.00240056	0.785224	
1.69169	0.888823	0.577144	0.00242856	0.00240056	0.785224	
1.69169	0.888825	0.577142	0.00243119	0.00240056	0.785224	
1.69169	0.888826	0.577141	0.00243385	0.00240056	0.785224	
1.69169	0.888828	0.577139	0.00243656	0.00240056	0.785224	
1.69169	0.88883	0.577138	0.00243931	0.00240056	0.785224	
1.69169	0.888831	0.577136	0.0024421	0.00240056	0.785224	
1.69168	0.888833	0.577135	0.00244493	0.00240056	0.785224	
1.69168	0.888834	0.577133	0.0024478	0.00240056	0.785224	
1.69168	0.888836	0.577131	0.00245071	0.00240056	0.785224	
1.69168	0.888838	0.57713	0.00245366	0.00240056	0.785224	
1.69168	0.88884	0.577128	0.00245665	0.00240056	0.785224	
1.69168	0.888841	0.577126	0.00245969	0.00240056	0.785224	
1.69167	0.888843	0.577124	0.00246276	0.00240056	0.785224	
1.69167	0.888845	0.577123	0.00246588	0.00240056	0.785224	
1.69167	0.888847	0.577121	0.00246903	0.00240056	0.785224	
1.69167	0.888848	0.577119	0.00247223	0.00240056	0.785224	
1.69167	0.88885	0.577117	0.00247547	0.00240056	0.785224	
1.69167	0.888852	0.577115	0.00247874	0.00240056	0.785224	
1.69166	0.888854	0.577113	0.00248206	0.00240056	0.785224	
1.69166	0.888856	0.577111	0.00248542	0.00240056	0.785224	
1.69166	0.888858	0.577109	0.00248882	0.00240056	0.785224	
1.69166	0.88886	0.577107	0.00249226	0.00240056	0.785224	
1.69166	0.888862	0.577105	0.00249574	0.00240056	0.785224	
1.69165	0.888864	0.577103	0.00249926	0.00240056	0.785224	
1.69165	0.888866	0.577101	0.00250282	0.00240056	0.785224	
1.69165	0.888868	0.577099	0.00250642	0.00240056	0.785224	
1.69165	0.88887	0.577097	0.00251006	0.00240056	0.785224	
1.69165	0.888872	0.577095	0.00251374	0.00240056	0.785224	
1.69164	0.888874	0.577093	0.00251746	0.00240056	0.785224	
1.69164	0.888877	0.577091	0.00252123	0.00240056	0.785224	
1.69164	0.888879	0.577089	0.00252503	0.00240056	0.785224	
1.69164	0.888881	0.577086	0.00252887	0.00240056	0.785224	
1.69163	0.888883	0.577084	0.00253276	0.00240056	0.785224	
1.69163	0.888885	0.577082	0.00253668	0.00240056	0.785224	
1.69163	0.888888	0.57708	0.00254064	0.00240056	0.785224	
1.69163	0.88889	0.577077	0.00254465	0.00240056	0.785224	
1.69163	0.888892	0.577075	0.00254869	0.00240056	0.785224	
1.69162	0.888895	0.577073	0.00255278	0.00240056	0.785224	
