9.93273e-06	-0.785063	0.000171743	-2.3557	8.5887e-05	1.57078	0.785385	
9.93713e-06	-0.785062	0.000172094	-2.3557	8.60615e-05	1.57078	0.785385	
9.94153e-06	-0.785061	0.000172444	-2.3557	8.62359e-05	1.57078	0.785385	
9.94153e-06	-0.785061	0.000172444	-2.3557	8.62359e-05	1.57078	0.785385	
9.95521e-06	-0.78506	0.000173145	-2.35569	8.65843e-05	1.57078	0.785385	
9.9666e-06	-0.78506	0.000173494	-2.35569	8.67577e-05	1.57078	0.785385	
9.9762e-06	-0.785059	0.000173844	-2.35569	8.6931e-05	1.57078	0.785385	
1.00206e-05	-0.785059	0.000174201	-2.35569	8.70996e-05	1.57078	0.785385	
1.00503e-05	-0.785058	0.000174554	-2.35569	8.72666e-05	1.57078	0.785385	
1.00503e-05	-0.785058	0.000174554	-2.35569	8.72666e-05	1.57078	0.785385	
1.00904e-05	-0.785057	0.000175258	-2.35569	8.7604e-05	1.57078	0.785385	
1.011e-05	-0.785056	0.000175611	-2.35569	8.77737e-05	1.57078	0.785385	
1.011e-05	-0.785056	0.000175611	-2.35569	8.77737e-05	1.57078	0.785385	
1.014e-05	-0.785055	0.000176316	-2.35569	8.81135e-05	1.57078	0.785385	
1.0152e-05	-0.785054	0.000176668	-2.35569	8.82836e-05	1.57078	0.785385	
1.01628e-05	-0.785054	0.000177021	-2.35569	8.84539e-05	1.57078	0.785385	
1.01727e-05	-0.785053	0.000177373	-2.35569	8.86244e-05	1.57078	0.785385	
1.01631e-05	-0.785052	0.000177722	-2.35569	8.87975e-05	1.57078	0.785385	
1.01606e-05	-0.785052	0.000178072	-2.35569	8.89716e-05	1.57078	0.785385	
1.01625e-05	-0.785051	0.000178423	-2.35569	8.91451e-05	1.57078	0.785384	
1.01634e-05	-0.785051	0.000178774	-2.35569	8.9318e-05	1.57078	0.785384	
1.01641e-05	-0.78505	0.000179125	-2.35569	8.94909e-05	1.57078	0.785384	
1.01641e-05	-0.78505	0.000179125	-2.35569	8.94909e-05	1.57078	0.785384	
1.0169e-05	-0.785049	0.000179827	-2.35568	8.98364e-05	1.57078	0.785384	
1.01727e-05	-0.785048	0.000180178	-2.35568	9.0009e-05	1.57078	0.785384	
1.01765e-05	-0.785048	0.00018053	-2.35568	9.01816e-05	1.57078	0.785384	
1.01809e-05	-0.785047	0.000180881	-2.35568	9.03542e-05	1.57078	0.785384	
1.01694e-05	-0.785047	0.000181228	-2.35568	9.05287e-05	1.57079	0.785384	
1.01646e-05	-0.785046	0.000181578	-2.35568	9.07041e-05	1.57079	0.785384	
1.01646e-05	-0.785046	0.000181578	-2.35568	9.07041e-05	1.57079	0.785384	
1.01637e-05	-0.785045	0.000182277	-2.35568	9.10533e-05	1.57079	0.785384	
1.01637e-05	-0.785045	0.000182277	-2.35568	9.10533e-05	1.57079	0.785384	
1.01642e-05	-0.785044	0.000182977	-2.35568	9.14016e-05	1.57079	0.785384	
1.01666e-05	-0.785043	0.000183326	-2.35568	9.15757e-05	1.57079	0.785384	
1.01694e-05	-0.785042	0.000183676	-2.35568	9.17496e-05	1.57079	0.785384	
1.01728e-05	-0.785042	0.000184026	-2.35568	9.19234e-05	1.57079	0.785384	
1.01766e-05	-0.785041	0.000184375	-2.35568	9.20972e-05	1.57079	0.785384	
1.01766e-05	-0.785041	0.000184375	-2.35568	9.20972e-05	1.57079	0.785384	
1.01738e-05	-0.78504	0.000185072	-2.35568	9.24467e-05	1.57079	0.785384	
1.01761e-05	-0.78504	0.000185421	-2.35568	9.26213e-05	1.57079	0.785384	
1.01783e-05	-0.785039	0.000185769	-2.35568	9.27958e-05	1.57079	0.785384	
1.01783e-05	-0.785039	0.000185769	-2.35568	9.27958e-05	1.57079	0.785384	
1.0184e-05	-0.785038	0.000186467	-2.35568	9.31444e-05	1.57079	0.785384	
1.0184e-05	-0.785038	0.000186467	-2.35568	9.31444e-05	1.57079	0.785384	
1.01916e-05	-0.785037	0.000187164	-2.35567	9.34928e-05	1.57079	0.785384	
1.01957e-05	-0.785036	0.000187512	-2.35567	9.36669e-05	1.57079	0.785384	
1.01957e-05	-0.785036	0.000187512	-2.35567	9.36669e-05	1.57079	0.785384	
1.02024e-05	-0.785035	0.000188209	-2.35567	9.40152e-05	1.57079	0.785384	
1.02058e-05	-0.785034	0.000188557	-2.35567	9.41895e-05	1.57079	0.785384	
1.02096e-05	-0.785034	0.000188905	-2.35567	9.43638e-05	1.57079	0.785384	
1.02136e-05	-0.785033	0.000189253	-2.35567	9.4538e-05	1.57079	0.785384	
1.02177e-05	-0.785033	0.000189601	-2.35567	9.47121e-05	1.57079	0.785384	
1.02219e-05	-0.785032	0.000189948	-2.35567	9.48862e-05	1.57079	0.785384	
1.02263e-05	-0.785031	0.000190296	-2.35567	9.50603e-05	1.57079	0.785384	
1.02307e-05	-0.785031	0.000190644	-2.35567	9.52343e-05	1.57079	0.785384	
1.02351e-05	-0.78503	0.000190991	-2.35567	9.54083e-05	1.57079	0.785384	
1.02395e-05	-0.78503	0.000191339	-2.35567	9.55824e-05	1.57079	0.785384	
1.02395e-05	-0.78503	0.000191339	-2.35567	9.55824e-05	1.57079	0.785384	
1.02513e-05	-0.785028	0.000192034	-2.35567	9.593e-05	1.57079	0.785383	
1.02563e-05	-0.785028	0.000192381	-2.35567	9.61037e-05	1.57079	0.785383	
1.02611e-05	-0.785027	0.000192728	-2.35567	9.62776e-05	1.57079	0.785383	
1.0266e-05	-0.785027	0.000193075	-2.35567	9.64514e-05	1.57079	0.785383	
