0.899782	0.89995	1.47069	-1.89422e-05	0.00319464	-4.31168e-05	
0.899782	0.89995	1.47069	-1.89422e-05	0.00319464	-4.31168e-05	
0.899782	0.89995	1.47069	-1.89422e-05	0.00319464	-4.31168e-05	
0.899782	0.89995	1.47069	-1.89064e-05	0.00319474	-4.30773e-05	
0.899782	0.89995	1.47069	-1.88578e-05	0.00319491	-4.30011e-05	
0.899782	0.89995	1.47069	-1.87957e-05	0.00319516	-4.28884e-05	
0.899782	0.89995	1.47069	-1.87216e-05	0.00319547	-4.27417e-05	
0.899782	0.89995	1.47069	-1.86341e-05	0.00319585	-4.25639e-05	
0.899782	0.89995	1.47069	-1.85341e-05	0.00319628	-4.23577e-05	
0.899782	0.89995	1.47069	-1.85341e-05	0.00319628	-4.23577e-05	
0.899782	0.89995	1.47069	-1.84227e-05	0.00319675	-4.21259e-05	
0.899781	0.89995	1.47069	-1.81726e-05	0.00319783	-4.16014e-05	
0.899781	0.89995	1.47069	-1.78825e-05	0.00319906	-4.09973e-05	
0.899781	0.89995	1.47069	-1.77242e-05	0.00319973	-4.06681e-05	
0.899781	0.89995	1.47069	-1.77242e-05	0.00319973	-4.06681e-05	
0.899781	0.89995	1.47069	-1.75603e-05	0.00320043	-4.03249e-05	
0.899781	0.89995	1.47069	-1.73941e-05	0.00320114	-3.99736e-05	
0.899781	0.89995	1.47069	-1.73941e-05	0.00320114	-3.99736e-05	
0.899781	0.89995	1.47069	-1.72223e-05	0.00320188	-3.96137e-05	
0.899781	0.89995	1.47069	-1.70467e-05	0.00320263	-3.92469e-05	
0.899781	0.89995	1.47069	-1.68678e-05	0.00320339	-3.88746e-05	
0.899781	0.89995	1.47069	-1.66865e-05	0.00320416	-3.84978e-05	
0.899781	0.89995	1.47069	-1.65033e-05	0.00320494	-3.81177e-05	
0.899781	0.89995	1.47069	-1.63186e-05	0.00320572	-3.77352e-05	
0.899781	0.899949	1.47069	-1.61329e-05	0.00320651	-3.73514e-05	
0.899781	0.899949	1.47069	-1.59466e-05	0.0032073	-3.69669e-05	
0.899781	0.899949	1.47069	-1.576e-05	0.00320809	-3.65826e-05	
0.89978	0.899949	1.47069	-1.55736e-05	0.00320888	-3.61992e-05	
0.89978	0.899949	1.47069	-1.53876e-05	0.00320967	-3.58172e-05	
0.89978	0.899949	1.47069	-1.52024e-05	0.00321045	-3.54373e-05	
0.89978	0.899949	1.47069	-1.50182e-05	0.00321123	-3.50599e-05	
0.89978	0.899949	1.47069	-1.48353e-05	0.00321201	-3.46855e-05	
0.89978	0.899949	1.47069	-1.46538e-05	0.00321278	-3.43146e-05	
0.89978	0.899949	1.47069	-1.44741e-05	0.00321354	-3.39475e-05	
0.89978	0.899949	1.47069	-1.42961e-05	0.00321429	-3.35845e-05	
0.89978	0.899949	1.47069	-1.41202e-05	0.00321504	-3.32259e-05	
0.89978	0.899949	1.47069	-1.39464e-05	0.00321577	-3.2872e-05	
0.89978	0.899949	1.47069	-1.37749e-05	0.0032165	-3.2523e-05	
0.89978	0.899949	1.47069	-1.36058e-05	0.00321721	-3.21791e-05	
0.89978	0.899949	1.47069	-1.34392e-05	0.00321792	-3.18405e-05	
0.89978	0.899949	1.47069	-1.32751e-05	0.00321861	-3.15073e-05	
0.89978	0.899949	1.47069	-1.31136e-05	0.0032193	-3.11796e-05	
0.89978	0.899949	1.47069	-1.27989e-05	0.00322063	-3.05412e-05	
0.89978	0.899949	1.47069	-1.27989e-05	0.00322063	-3.05412e-05	
0.89978	0.899949	1.47069	-1.2495e-05	0.00322192	-2.99257e-05	
0.89978	0.899949	1.47069	-1.2495e-05	0.00322192	-2.99257e-05	
0.89978	0.899949	1.47069	-1.22025e-05	0.00322315	-2.93336e-05	
